id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;nama_kelurahan_desa;koperasi;no badan hukum;tanggal badan hukum;email;website;aktif;ketua;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun ind usaha;tahun
2117;15;JAMBI;1506;150607;1506071001;DUSUN KEBUN;Koperasi Karyawan PSJ;503/02/BH/DISKOPPERINDAG;28/02/2007;kopkarptpsj@gmail.com;l;TRUE;;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA LAINNYA;-;-;0;0;-;2023
2118;15;JAMBI;1506;150607;-;-;Koperasi Simpan Pinjam Bina Kasih Sejahtera;002475/BH/M.UMKM.2/XI/2016;01/11/2016;-;-;TRUE;ALEXANDER SARAGIH;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;1;0;2021;2023
2119;15;JAMBI;1506;150608;-;-;Koperasi Perkebunan Sumber Rejeki;54/BH/KDK.52/V/1999;03/05/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
2120;15;JAMBI;1506;150608;-;-;Koperasi Tani Hutan Insan Cita;86/BH/KDK.52/VII/1999;28/07/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
2121;15;JAMBI;1506;150608;-;-;Koperasi Usaha Sinar Maju;117/BH/KDK.52/XI/1999;22/10/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2122;15;JAMBI;1506;150608;-;-;Koperasi Unit Desa Merlang;476/BH/XV;31/12/1981;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2123;15;JAMBI;1506;150608;-;-;Koperasi Bina Usaha Tani;503/77/BH/DISKOPPERINDAG;24/08/2007;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
2124;15;JAMBI;1506;150608;-;-;Koperasi Karyawan Sejahtera Jaya;17/BH/KDK.52/III/1999;17/03/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA LAINNYA;-;-;0;0;-;2023
2125;15;JAMBI;1506;150608;-;-;Koperasi Selimat Jaya Tani;503/13/BH/DISKOPERINDAG;28/01/2008;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
2126;15;JAMBI;1506;150608;-;-;Koperasi Tani Baru;25/BH/VI.9/2010;27/05/2010;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
2127;15;JAMBI;1506;150608;-;-;Koperasi Tambang Sungai Pengailan;503/98/BH/DISKOPERINDAG;22/06/2005;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertambangan;PERTAMBANGAN DAN PENGGALIAN;-;-;0;0;-;2023
2128;15;JAMBI;1506;150608;-;-;Koperasi Produsen Mandiri Maju Bersama;518/299/KOP.UMKM/2013;22/03/2013;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2129;15;JAMBI;1506;150608;-;-;Koperasi Sinar Jaya Makmur;011223/BH/M.KUKM.2/XII/2018;17/12/2018;sinarjayamakmurkoperasiprodusen@gmail.com;-;TRUE;DONNI IDRIS SIRAGIH;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;2021;2023
2130;15;JAMBI;1506;150608;1506082005;CINTA DAMAI;Koperasi Unit Desa Bina Usaha;1053/BH/XV/1993;28/07/1993;-;-;TRUE;IR. TONGGOR HUTABARAT;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
2131;15;JAMBI;1506;150608;1506082004;LAMPISI;Koperasi Unit Desa Sawit Kita;967/BH/XV/1991;17/10/1991;-;-;TRUE;ABDUL KADIR;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;1;2;2021;2023
2132;15;JAMBI;1506;150608;1503052007;MUARA DANAU;Koperasi Produsen Tani Hutan Karya Putra Mandaluh;005856/BH/M.KUKM.2/X/2017;24/10/2017;-;-;TRUE;M. YULIZ. MZ;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2133;15;JAMBI;1506;150609;-;-;Koperasi Unit Desa Sawit Mulya;07/BH/KWK.5/I/1996;08/01/1996;-;-;TRUE;RAHADI;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;1;2;2021;2023
2134;15;JAMBI;1506;150609;-;-;Koperasi Serba Usaha Panglima Rimin;107/BH/KDK.52/IX/1999;27/09/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2135;15;JAMBI;1506;150609;-;-;Koperasi Perkebunan Bhakti Guna Abadi;31/BH/KDK.52/IV/1999;06/04/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
2136;15;JAMBI;1506;150609;-;-;Koperasi Pertanian Tani Panen Raya;29/BH/KOP-2/DK-UKM;16/10/2001;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
2137;15;JAMBI;1506;150609;-;-;Koperasi Rajo Gagak;54/BH/KDK.52/XI/2000;20/11/2000;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2138;15;JAMBI;1506;150609;-;-;Koperasi Perkeunan Sawit Intan Mandiri;120/BH/KDK.52/XI/1999;28/10/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
2139;15;JAMBI;1506;150609;1506091001;RANTAU BADAK;Koperasi Maju Jaya;518/370/KOPERASI DAN UMKM/2016;27/04/2016;-;-;TRUE;M. HATTA;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2140;15;JAMBI;1506;150609;1506092004;BUKIT INDAH;Koperasi Unit Desa Argo Makmur;1102/BH/XV;22/08/1994;-;-;TRUE;JAMESRIN SIHOMBING;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2141;15;JAMBI;1506;150609;1506092004;BUKIT INDAH;KOPERASI PRODUSEN BERKAH MINA TANI;AHU-0011994.AH.01.26.TAHUN 2021;03/09/2021;koperasiberkah02@gmail.com;-;TRUE;SARMO;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2142;15;JAMBI;1506;150609;1506092005;KEMANG MANIS;Koperasi Unit Desa Harapan Jaya;458/BH/KWK.5/VIII/1995;25/08/1995;-;-;TRUE;SISWANTO;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;3;0;2020;2023
2143;15;JAMBI;1506;150609;1506092008;SUNGAIPAPAUH;Koperasi Produsen Papauh Jaya Bersama;00651/BH/M.KUKM.2/XII/2017;13/12/2017;-;-;TRUE;JAMINGUN MUNGALIM;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;2021;2023
2144;15;JAMBI;1506;150609;1506092009;SUNGAIMULUK;Koperasi Unit Desa Mukti Raharjo;518/1072/KUMKM/2015;31/12/2015;-;-;TRUE;H. MAKMUR;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;2020;2023
2145;15;JAMBI;1506;150609;1506092010;PEMATANG BALAM;Koperasi Produsen Bunga Mas Mulia;009838/BH/K.KUKM.2/IX/2018;29/09/2018;-;-;TRUE;H. MUGIYAR;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;2021;2023
2146;15;JAMBI;1506;150609;1506092007;LUBUK SEBONTAN;Koperasi Produsen Kompon Jaya Tuntas;005995/BH/M.KUKM.2/X/2017;31/10/2017;-;-;TRUE;SUTARYO EDI SANTOSO;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2147;15;JAMBI;1506;150613;-;-;Koperasi Perkebunan Hutan Tri Tunggal;82/BH/KDK.52/VII/1999;12/07/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
2148;15;JAMBI;1506;150613;-;-;Koperasi Karyawan Budiman;41/BH/KWK.52/IV/1999;22/04/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA LAINNYA;-;-;0;0;-;2023
2149;15;JAMBI;1506;150613;-;-;Koperasi Unit Desa Setia Maju;838/BH/XV;07/03/1983;-;-;TRUE;"AMBO ASE			";Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
2150;15;JAMBI;1506;150613;-;-;Koperasi Berkat Ilahi;92/BH/KWK.52/VIII/1999;12/08/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2151;15;JAMBI;1506;150613;-;-;Koperasi Usaha Tani Budidaya Mandiri;07/BH/KWK.52/III/2000;04/03/2000;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
2152;15;JAMBI;1506;150613;-;-;Koperasi Usaha Tani Sumber Rezeki;42/BH/KOP-2/DK-UKM;27/04/2002;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
2153;15;JAMBI;1506;150613;-;-;Koperasi Pasar Sejahtera;"36/BH/KWK.52/IV/2000						";25/04/2000;-;-;TRUE;"ABD. SAHID			";Primer Kabupaten/Kota;Produsen;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2154;15;JAMBI;1506;150613;-;-;Koperasi Pegawai Negeri SMPN 5 Senyerang ;1082/BH/XV;24/03/1994;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2155;15;JAMBI;1506;150613;-;-;Koperasi Unit Desa Tri Harapan Makmur;258/BH/XV;07/05/1973;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;KUD;JASA LAINNYA;-;-;0;0;-;2023
2156;15;JAMBI;1506;150613;-;-;Koperasi Perhutanan Karya Usaha Mulya;41/BH/KWK.52/IX/2000;04/09/2000;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;JASA LAINNYA;-;-;0;0;-;2023
2157;15;JAMBI;1506;150613;-;-;Koperasi Kurnia Ilahi;09/BH/KWK.52/III/2001;27/03/2001;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2158;15;JAMBI;1506;150613;-;-;Koperasi Perhutanan Bersama Jaya;33/BH/KWK.52/VI/2000;24/06/2000;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;JASA LAINNYA;-;-;0;0;-;2023
2159;15;JAMBI;1506;150613;1506131001;SENYERANG;Koperasi Senyerang Bertuah;518/564/KOPERASI DAN UMKM/2013;24/09/2013;-;-;TRUE;EDY WALUYO;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2160;15;JAMBI;1506;150613;1509032002;SUNGAI RAMBAI;Koperasi Unit Desa Sungai Rambai;257/BH/XV;05/07/1973;vtreeant@gmail.com;-;TRUE;SUNARDI;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2161;15;JAMBI;1509;150902;1509062003;TELUK KAYU PUTIH;Koperasi Dwiti Handayani;"197/BH/KDK.5.3/XII/71						";08/12/1971;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;2023
2162;15;JAMBI;1509;150902;1508172006;EMBACANG GEDANG;Koperasi Pertanian Karya Mandiri;"69/BH/KDK.5.3/IV/1999						";24/04/1999;-;-;FALSE;"SAMSUL			";Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
2163;15;JAMBI;1509;150902;1509122002;PINTAS TUO;Koperasi Panca Usaha;"80/BH/KDK/5.3/IV/1999						";29/04/1999;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2164;15;JAMBI;1509;150902;-;-;Koperasi Persatuan Guru Republik Indonesia (PGRI)  T. Ilir;61/BH/XII/97;20/12/1997;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2165;15;JAMBI;1509;150902;1509022003;TELUK RENDAH PASAR;Koperasi Rukun Sentosa;181/KDK.5.3/XII/1995;13/12/1995;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2166;15;JAMBI;1509;150902;1507042008;BANGUN KARYA;Koperasi Serba Usaha Seranten;134/BH/PAD/KWK.5/III/1996;22/03/1996;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2167;15;JAMBI;1509;150902;1509022008;TUO ILIR;"Koperasi Sejahtera Bersama						";"41/BH/Kop.UKM/XII/2007						";11/12/2007;-;-;FALSE;"MUAS			";Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2168;15;JAMBI;1509;150902;1509092005;LUBUK MANDARSAH;Koperasi Taruna Tani;57/BH/IV/99;22/04/1999;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2169;15;JAMBI;1509;150902;1509022005;TELUK RENDAH ILIR;Koperasi Pertanian Tujuan Makmur;"83/BH/KDK.5.3/IV/1999						";30/04/1999;-;-;FALSE;"RAHMAD			";Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
2170;15;JAMBI;1509;150902;-;-;Koperasi Usaha Mulya;41/BH/X/97;11/10/1997;-;-;TRUE;;Primer Kabupaten/Kota;Pemasaran;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
2171;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Koperasi Unit Desa Usaha Tani;364/BH/IV/96;24/04/1996;-;-;FALSE;"SARBAINI			";Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
2172;15;JAMBI;1509;150902;1509052004;TAMBUN ARANG;Koperasi Bernai;92/BH/KDK.5.3/V/2000;24/05/2000;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2173;15;JAMBI;1509;150902;1509092003;MENGUPEH;Koperasi Saru Agung;18/BH/KDK.5.3/IV/99;04/03/1999;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2174;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Koperasi Sumber Sri Rezeki;"05/BH/Diperindagkop/I/04						";15/01/2004;-;-;TRUE;"SARKONI			";Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2175;15;JAMBI;1509;150902;1509022011;BETUNG BEDARAH TIMUR;"Koperasi Perkebunan Lestari						";"413.32/BH/PAD/KPTSP/12/2012						";28/08/2012;-;-;TRUE;"KHALIK			";Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
2176;15;JAMBI;1509;150902;1509022003;TELUK RENDAH PASAR;Koperasi Sampurna;"11/BH/Kop.UKM/V/07						";03/05/2007;-;-;TRUE;"M. AMIN			";Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2177;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Koperasi Pegawai Negeri Tebo Ilir;12/BH/Diperindagkop/03;15/02/2003;-;-;TRUE;"A. ROHIB			";Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
2178;15;JAMBI;1509;150902;1509022011;BETUNG BEDARAH TIMUR;Koperasi Unit Desa Sumber Harapan;997/BH/KDK.5.3/VI/92;08/06/1992;-;-;TRUE;"ADI SUSANTO			";Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
2179;15;JAMBI;1509;150902;1509022008;TUO ILIR;"Koperasi Sejahtera Bersama						";"07/BH/Kop.UKM/X/04						";02/10/2004;-;-;FALSE;"MAHMUD			";Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2180;15;JAMBI;1509;150902;-;-;Koperasi Menggatal Sakti Sejahtera;009428/BH/M.KUKM.2/VIII/2018;29/08/2018;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2181;15;JAMBI;1509;150902;1509022012;BETUNG BEDARAH BARAT;Koperasi Rezeki Bersama;128/BH/KDK.5.3/V/2000;13/05/2000;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2182;15;JAMBI;1509;150902;1509022012;BETUNG BEDARAH BARAT;Koperasi Jaya makmur;02/BH/Kop.UKM/I/2007;28/01/2007;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2183;15;JAMBI;1509;150902;1509022012;BETUNG BEDARAH BARAT;Koperasi Karya Sejati;413.32/BH/Koperindag dan PP/02/2014;24/10/2014;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2184;15;JAMBI;1509;150902;1509022012;BETUNG BEDARAH BARAT;Koperasi Pondok Pesantren Alhariri;413.32/BH/KOPERINDAG&PP/20/2014;21/12/2014;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2185;15;JAMBI;1509;150902;1509022012;BETUNG BEDARAH BARAT;KSP Berkah Indah Abadi;007501/BH/M.KUKM.2/II/2018;26/02/2018;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2186;15;JAMBI;1509;150902;1509022012;BETUNG BEDARAH BARAT;Koperasi Karyawan Usaha Mulya;41/BH/XV;14/10/1997;-;-;TRUE;MUSYADDAD;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
2187;15;JAMBI;1509;150902;-;-;Koperasi Betung Jaya Bersama;013745/BH/M.KUKM.2/VI/2019;19/06/2019;-;-;TRUE;;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2188;15;JAMBI;1509;150902;1509022012;BETUNG BEDARAH BARAT;KOPERASI JASA KARYAWAN JAYA ANUGRAH TRANSPORT;AHU-0001385.AH.01.26.TAHUN 2019;28/12/2019;karyawanjaya@gmail.com;-;TRUE;SAHBUDIN;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2189;15;JAMBI;1509;150902;1509022011;BETUNG BEDARAH TIMUR;KOPERASI PRODUSEN TANI HUTAN ALAM HIJAU MAKMUR;008026/BH/M.KUKM.2/IV/2018;06/04/2018;-;-;TRUE;TABRONI;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA;-;-;0;0;-;2023
2190;15;JAMBI;1509;150902;1509022011;BETUNG BEDARAH TIMUR;Keluarga Tani Lestari;16/BH/Disperindagkop.UKM/VIII/2008;14/08/2008;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2191;15;JAMBI;1509;150902;1509022011;BETUNG BEDARAH TIMUR;Koperasi Lestari;14/BH/Kop.UKM/XI/2004;11/12/2004;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2192;15;JAMBI;1509;150902;1509022011;BETUNG BEDARAH TIMUR;Koperasi Sumber harapan;176/BH/IV/1995;07/12/1995;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2193;15;JAMBI;1509;150902;1509022008;TUO ILIR;Koperasi Sejahtera Bersama;41/BH/Kop.UKM/XII/2007;11/12/2007;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2194;15;JAMBI;1509;150902;-;-;KOPERASI PRODUSEN TUNAS MUDA;09/BH/KOP.UKM/V/2005;21/05/2005;tunasmuda0322@gmail.com;-;TRUE;RIAN HIDAYAT;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2195;15;JAMBI;1509;150902;1505112001;KUNANGAN;Koperasi Suka mandiri;09/BH/DISPERINDAGKOP/XI/2001;26/11/2001;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2196;15;JAMBI;1509;150902;1505112001;KUNANGAN;Koperasi Usaha Bersama;01/BH/DISPERINDAGKOP dan UKM;05/01/2009;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2197;15;JAMBI;1509;150902;1505112001;KUNANGAN;Koperasi Karya Utama;09/BH/Disperindagkop/XI/2001;12/11/2001;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2198;15;JAMBI;1509;150902;1509022015;MUARA KETALO;Bintang Alami;01/BH/KOP.UKM/III/2005;25/03/2005;bintangalami@gmail.com;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
2199;15;JAMBI;1509;150902;1509022015;MUARA KETALO;Koperasi Sako Mutiara Hitam;012787/BH/M.KUKM.2/III/2019;25/03/2019;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2200;15;JAMBI;1509;150902;-;-;KOPERASI KONSUMEN BERKAH HARAPAN MAJU;AHU-0014175.AH.01.26.TAHUN 2021;22/12/2021;-;-;TRUE;SURYA SENTANA SIRAIT;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2201;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Koperasi Kelompok Tani Maju Jaya;413.32/BH/KPTSP/04/2009;10/09/2009;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
2202;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;KPN PGRI Tebo Ilir;61/BH/XII/1997;20/12/1997;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2203;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;koperasi Pasetya Mulya;48/BH/X/1996;10/10/1996;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2204;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Koperasi Harapan Baru;07/BH/PAD/KOP.UKM/II/2007;22/02/2007;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2205;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Koperasi Tunas Harapan;II/BH/KOP.UKM/XI/2004;08/11/2004;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2206;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Koperasi Olak Gedong Malako Intan;"31/BH/KOP.UKM/X/2007						";02/10/2007;-;-;TRUE;"NASRUN			";Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2207;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Sumber Sri Rezeki;05/BH/Disperindagkop/I/2004;15/01/2004;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2208;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Koperasi Pasar Sungai Bengkal;10/BH/Perindagkop/XII/2001;21/12/2001;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2209;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Koperasi Pertanian Maju Jaya;413.32/BH/KPTSP/04/2009;02/08/2009;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2210;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Koperasi Prasetya Mulya;413.32/BH/KPTSP/05/2011;27/06/2011;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2211;15;JAMBI;1509;150902;1509021001;SUNGAI BENGKAL;Koperasi Tanjung Bungo;413.32/BH/KPTSP/04/2014;22/02/2014;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2212;15;JAMBI;1509;150902;1509022002;SUNGAI ARO;Koperasi Tani Bersama;09/BH/Kop.UKM/XI/2004;04/11/2004;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
2213;15;JAMBI;1509;150902;1509022002;SUNGAI ARO;Koperasi Islam BMT Bina Insan;413.32/BH/KPTSP/17/2011;22/12/2011;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
